Œv‘ª“ú,Œv‘ªŠÔ,“d—Íg—p—Ê_‘S‘Ì,“d—Íg—p—Ê_‹ó’²_”MŒ¹,“d—Íg—p—Ê_‹ó’²_‹ó’²‹@,“d—Íg—p—Ê_‹ó’²_”À‘—,“d—Íg—p—Ê_Æ–¾,“d—Íg—p—Ê_ƒRƒ“ƒZƒ“ƒg,“d—Íg—p—Ê_“®—Í,“d—Íg—p—Ê_“d“”,“d—Íg—p—Ê_—â“€E—â”M,“d—Íg—p—Ê_‚»‚Ì‘¼,”­“d—Ê_‘S‘Ì,”­“d—Ê_©‰Æ”­“d,”­“d—Ê_‘¾—zŒõ,”­“d—Ê_•——Í,”­“d—Ê_ƒoƒCƒIƒ}ƒX,”­“d—Ê_‚»‚Ì‘¼,”„“d—Ê,’~“d—Ê_’~“d’r,•ú“d—Ê_’~“d’r,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_‘S‘Ì,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_‹ó’²,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_©‰Æ”­“d,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_ƒRƒWƒFƒl,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_ƒ{ƒCƒ‰[,ƒGƒlƒ‹ƒM[g—p—Ê_ƒKƒX_‚»‚Ì‘¼,ƒGƒlƒ‹ƒM[g—p—Ê_–û_‘S‘Ì,ƒGƒlƒ‹ƒM[g—p—Ê_–û_‹ó’²,ƒGƒlƒ‹ƒM[g—p—Ê_–û_©‰Æ”­“d,ƒGƒlƒ‹ƒM[g—p—Ê_–û_ƒRƒWƒFƒl,ƒGƒlƒ‹ƒM[g—p—Ê_–û_ƒ{ƒCƒ‰[,ƒGƒlƒ‹ƒM[g—p—Ê_–û_‚»‚Ì‘¼,ƒGƒlƒ‹ƒM[g—p—Ê_‚»‚Ì‘¼
2020/12/09,28,110,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,29,113,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,30,107,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,31,107,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,32,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,33,102,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,34,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,35,97,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,36,85,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,37,68,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,38,57,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,39,51,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,40,47,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,41,39,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,42,26,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,43,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,44,27,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,45,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,46,26,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,47,25,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/09,48,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,1,25,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,2,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,3,23,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,4,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,5,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,6,25,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,7,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,8,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,9,23,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,10,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,11,23,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,12,26,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,13,25,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,14,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,15,31,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,16,42,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,17,61,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,18,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,19,115,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,20,118,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,21,118,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,22,115,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,23,114,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,24,115,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,25,101,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,26,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,27,121,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,28,122,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,29,118,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,30,110,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,31,108,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,32,104,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,33,110,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,34,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,35,98,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,36,77,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,37,59,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,38,52,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,39,46,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,40,37,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,41,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,42,21,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,43,23,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,44,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,45,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,46,21,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,47,24,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/10,48,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,1,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,2,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,3,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,4,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,5,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,6,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,7,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,8,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,9,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,10,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,11,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,12,26,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,13,29,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,14,27,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,15,27,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,16,47,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,17,58,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,18,100,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,19,108,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,20,103,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,21,100,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,22,95,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,23,100,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,24,93,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,25,79,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,26,81,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,27,85,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,28,87,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,29,89,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,30,91,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,31,90,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,32,97,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,33,96,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,34,95,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,35,88,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,36,75,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,37,59,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,38,50,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,39,39,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,40,30,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,41,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,42,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,43,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,44,23,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,45,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,46,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,47,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/11,48,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,1,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,2,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,3,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,4,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,5,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,6,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,7,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,8,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,9,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,10,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,11,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,12,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,13,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,14,21,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,15,22,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,16,21,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,17,26,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,18,50,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,19,59,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,20,72,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,21,75,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,22,71,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,23,70,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,24,70,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,25,69,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,26,66,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,27,68,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,28,66,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,29,68,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,30,68,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,31,61,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,32,48,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,33,34,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,34,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,35,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,36,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,37,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,38,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,39,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,40,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,41,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,42,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,43,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,44,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,45,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,46,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,47,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/12,48,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,1,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,2,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,3,14,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,4,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,5,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,6,16,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,7,15,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,8,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,9,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,10,17,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,11,18,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,12,20,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2020/12/13,13,19,n,md,n,md,n,md,md,n,md,md,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
